,X,Y,area,classification,autumn_R,autumn_G,autumn_B,autumn_NDVI,autumn_NDWI,autumn_NIR,autumn_SWIR,spring_R,spring_G,spring_B,spring_NDVI,spring_NDWI,spring_NIR,spring_SWIR,summer_R,summer_G,summer_B,summer_NDVI,summer_NDWI,summer_NIR,summer_SWIR,summer_VH,summer_VV,log_area,CO2_flux,CH4_flux,CO2_weight,CH4_weight,CO2_precentage,CH4_precentage
1132,-76.42559085130965,42.48614860585769,700,Pond,0.0448428578674793,0.0700571430580956,0.036214285663196,6.575882954556229e-05,-4.919604959598344e-05,0.2019857168197631,0.1515714334590094,0.0448785716933863,0.0628928563424519,0.0461071426314967,5.786371132541847e-05,-4.699254973924586e-05,0.1895071395805903,0.1619357168674469,0.0687285704272133,0.119085713156632,0.0674714275768825,6.573557662444987e-05,-4.656307074973094e-05,0.3256428667477199,0.1850285700389317,-17.051850153976698,-10.860635934115944,6.551080335043404,35.18,2.28,24626.0,1595.9999999999998,0.00016445700741818907,0.0004791191412599932
1133,-76.41823493244027,42.485039828135584,500,Pond,0.0290799997746944,0.0325400002300739,0.0155199998058378,6.148581087472849e-05,-5.708500102628022e-05,0.1249000020325183,0.1476999998092651,0.0296800002455711,0.0346399996429681,0.0283400002866983,4.711598885478452e-05,-3.954646817874164e-05,0.0985200017690658,0.1325999975204467,0.0309800002723932,0.0429999995976686,0.0327799998223781,5.959782283753157e-05,-4.952979943482205e-05,0.1450399979948997,0.1513300001621246,-19.89663310534685,-13.149676252553803,6.214608098422191,35.18,2.28,17590.0,1140.0,0.0001174692910129922,0.00034222795804285237
1134,-76.4234575992998,42.4849126819723,1300,Pond,0.0236307689920067,0.0297153853596403,0.0150538463002214,5.5781151436699125e-05,-4.78291227549422e-05,0.0885461545907534,0.1178384595192395,0.0317961542079081,0.0430269229870576,0.0329038463532924,5.251450168613631e-05,-4.305953776705652e-05,0.111761539028241,0.1338269246312288,0.0537576918991712,0.0867999998422769,0.0557615384459495,5.523637418474e-05,-3.858255163672416e-05,0.1873692319943354,0.1477500016872699,-20.378490953903903,-12.55242094094788,7.170119543449628,21.21,0.65,27573.0,845.0,0.00018413762143838736,0.0002536689689001844
1135,-76.42375005986399,42.48352889705573,10200,Pond,0.0485024509823643,0.1096470591374764,0.0466588235861968,7.159043924926379e-05,-5.004103717082591e-05,0.3286191166615954,0.140562256140744,0.0264357844111966,0.0411838235735308,0.0281602941709114,3.827357356974115e-05,-2.337076693502062e-05,0.0615661768242716,0.0667803925918597,0.1050078428039948,0.1980980389988889,0.1057181368928914,6.352627297376017e-05,-4.208755083656048e-05,0.4706980387369792,0.2186563703067162,-23.6374666046122,-17.039730329493185,9.230142999272362,21.57,0.28,220014.0,2856.0000000000005,0.0014692944055106575,0.0008573710948863039
1136,-76.40403587738096,42.48485070912842,9500,Pond,0.0196115790180077,0.020781579103909,0.0111021052947954,5.48572974558307e-05,-5.088888574391604e-05,0.0745384210230488,0.0843478957289143,0.0286478947455945,0.0328968422389344,0.0261773684895352,4.01658221227607e-05,-3.249690716505651e-05,0.0764710524560589,0.0813168422956215,0.0282236844105155,0.0401710527115746,0.0330836842522809,5.314666126842464e-05,-4.163628961434465e-05,0.1021500002396734,0.0853394742859037,-22.29412166238278,-15.984888892217684,9.159047077588632,21.21,0.65,201495.0,6175.0,0.0013456210797420614,0.001853734772732117
1137,-76.39922401441324,42.48139266808206,3500,Pond,0.017778571295951,0.0189585716064487,0.0082185714904751,5.423397742561064e-05,-5.0053301570837255e-05,0.0715114289096423,0.0812914299113409,0.027285714287843,0.0339871431567839,0.0260971428028174,4.78315024728155e-05,-3.6080667814530895e-05,0.0834314288305384,0.0953900013651166,0.049071428073304,0.0785228573850223,0.0524485710476126,5.857331936048078e-05,-4.095290870671826e-05,0.1930257154362542,0.1128428582634244,-21.236835853923875,-14.37162257504953,8.160518247477505,21.21,0.65,74235.0,2275.0,0.0004957551346418121,0.0006829549162697272
1140,-76.38129527866559,42.48174177198735,5800,Pond,0.0334206896288127,0.0348017242704999,0.0193232759383731,3.1992093417149336e-05,-3.0453148014955864e-05,0.0830836209051054,0.0949189659079601,0.0558620690014855,0.0618870693162597,0.0465448275850764,1.1278470791780665e-05,-6.4223469652900126e-06,0.0768224130031363,0.1010422400873282,0.0486189656858814,0.0597181035013034,0.0476439653670993,3.725194065016181e-05,-2.819319054530187e-05,0.1265560343604663,0.0973836202816716,-20.427450424856257,-13.367238734216818,8.66561319653451,21.21,0.65,123018.0,3770.0,0.0008215370802635743,0.0011317538612469766
1141,-76.37802184874667,42.483095536992494,3200,Pond,0.0359218752710148,0.0437390627339482,0.0294062500179279,2.5735351815825425e-05,-1.6751112596580242e-05,0.0708750002086162,0.0749062503455206,0.0482109371805563,0.061232813168317,0.0491828124504536,2.407625101596977e-05,-1.262090463427512e-05,0.0840265630977228,0.0919750011526048,0.0523124994942918,0.061528124846518,0.0476093752076849,3.3188155555308185e-05,-2.2759701408858742e-05,0.1097109373658895,0.083734376123175,-21.750010286891754,-15.752476048744803,8.070906088787819,21.21,0.65,67872.0,2080.0,0.00045326183738679965,0.0006244159234466078
1142,-76.36917051390913,42.484108704815,2300,Pond,0.0435130437431128,0.0392391305092884,0.0224217391451415,5.006898351459076e-05,-5.19042293055226e-05,0.1369434789471004,0.1639173905486645,0.0396173913841662,0.0422086957032265,0.0333347824280676,4.271823807199405e-05,-3.850110933063147e-05,0.0989652172378871,0.1296739144169766,0.0375326087941294,0.0513065219249414,0.0409478263362594,5.790737170331261e-05,-4.704335088203864e-05,0.1527239123116368,0.1227717367203339,-18.396499470439107,-12.01716535389166,7.7406644019172415,21.21,0.65,48783.0,1495.0,0.00032578194562176224,0.00044879894497724937
1143,-76.33831924247755,42.48606156412831,2300,Pond,0.0329173913468485,0.0434130435080631,0.0193847823969048,7.102575941446602e-05,-6.518803733659139e-05,0.179130433694176,0.1450086987536886,0.0329043480527141,0.0443782612033512,0.0351521735605986,4.908995454214797e-05,-4.055746641192261e-05,0.1055999991038571,0.1056608716430871,0.0422913040155949,0.0597760876559692,0.0459608696401119,6.333125439477558e-05,-5.201843669055961e-05,0.2149130423431811,0.14267391419929,-18.190086675470063,-8.590753455152402,7.7406644019172415,21.21,0.65,48783.0,1495.0,0.00032578194562176224,0.00044879894497724937
1144,-76.34007944101461,42.48568366984411,6100,Pond,0.031606557672141,0.0375155739058725,0.0202098362239413,4.16073962398633e-05,-3.4029385535147605e-05,0.1019393442900943,0.0939942623992435,0.0300836065997842,0.0383098360883896,0.0287163935784922,2.4828984381007907e-05,-1.429673885388079e-05,0.0584163935702355,0.0766655734327972,0.0384770494381912,0.0526500005336081,0.0397344266415619,4.419890507558536e-05,-3.210439781170981e-05,0.1201704913353333,0.0883655750849208,-17.919536209509644,-11.552744036135474,8.716044050161402,21.21,0.65,129381.0,3965.0,0.0008640303775185868,0.001190292854070096
1145,-76.33912158867541,42.48267939778426,2100,Pond,0.0215952379096831,0.0275928568804547,0.0125142858762826,5.730673226588849e-05,-4.877626833192716e-05,0.0931357150631291,0.0999857130504789,0.0300785714671725,0.046647619278658,0.0312619045199382,5.252991520267512e-05,-3.543894815395886e-05,0.1112523802689143,0.1068619049730755,0.0282619050038712,0.0398333335206622,0.0310047620109149,5.2486351099408544e-05,-4.196104488246853e-05,0.1070023815901506,0.1126833331017267,-21.458834906781423,-14.950321749042704,7.649692623711514,21.21,0.65,44541.0,1365.0,0.00029745308078508726,0.0004097729497618364
1146,-76.33602111763764,42.48150046591616,500,Pond,0.024269999936223,0.0336499996483325,0.0172800000756979,6.129051762400195e-05,-4.861684137722477e-05,0.1057899996638298,0.1469199955463409,0.041780000180006,0.0524599999189376,0.0373199999332427,4.199803079245612e-05,-3.147579554934055e-05,0.111540001630783,0.1817600041627884,0.0342000007629394,0.0444399990141391,0.0354000002145767,5.434641061583534e-05,-4.585209899232723e-05,0.1319799989461899,0.1506800055503845,-21.14835322272499,-13.808623613561188,6.214608098422191,35.18,2.28,17590.0,1140.0,0.0001174692910129922,0.00034222795804285237
1147,-76.33877295679133,42.48098543181992,600,Pond,0.0224833335572232,0.0311666672738889,0.0125166665141781,7.316569341734673e-05,-6.749537775855667e-05,0.1605333356807629,0.0916499992211659,0.0236166662847002,0.0253666664163271,0.0229500001296401,4.817442944234548e-05,-4.143965694917521e-05,0.0782166657348473,0.0889333312710126,0.0266500003635883,0.0431833335508902,0.0322333332151174,6.925794271713433e-05,-5.538540547907663e-05,0.1574166653056939,0.0993333334724108,-17.28968319762866,-11.571998282671425,6.396929655216146,35.18,2.28,21108.0,1367.9999999999998,0.00014096314921559062,0.00041067354965142275
1148,-76.3343143185978,42.48097944305137,500,Pond,0.0308400005102157,0.0332099994644522,0.0187599997967481,6.787437887396663e-05,-6.385347805917262e-05,0.1489299997687339,0.1262200027704239,0.0327200002968311,0.0410199992358684,0.0307200007140636,5.160424698260613e-05,-4.19931675423868e-05,0.1162199974060058,0.1589999973773956,0.0248399998992681,0.0366499997675418,0.0311199992895126,7.209080940810964e-05,-6.11237235716544e-05,0.1713700011372566,0.1405399978160858,-16.001315175537457,-10.245977642527112,6.214608098422191,35.18,2.28,17590.0,1140.0,0.0001174692910129922,0.00034222795804285237
1149,-76.30826766693475,42.48100414672168,3200,Pond,0.0240093749598599,0.0342781248036772,0.0134000001125969,4.543243687749055e-05,-2.876169564558495e-05,0.0812500006286427,0.1021718769334256,0.0322437501163221,0.0406359378830529,0.029179687553551,3.804034605536799e-05,-2.890223760232402e-05,0.0916171876015141,0.1013656249269843,0.0267953124712221,0.042107812827453,0.0313765625469386,5.188072918826947e-05,-3.677021808812242e-05,0.105440626037307,0.1023906252812594,-20.39247092884802,-15.353943703079414,8.070906088787819,21.21,0.65,67872.0,2080.0,0.00045326183738679965,0.0006244159234466078
1150,-76.26541353630587,42.48462146987467,3500,Pond,0.0233942859939166,0.0251585713986839,0.0138271429975117,4.805820130319002e-05,-4.2049445983138864e-05,0.0707142853843314,0.093391426546233,0.0528528572193213,0.0580400004982948,0.0519442855247429,2.8097745598643087e-05,-2.463961372995982e-05,0.0986842866454805,0.0988314292260578,0.0428628570267132,0.0587814286351203,0.043722857002701,5.372976364534614e-05,-4.25579074154874e-05,0.1538385712674685,0.1271785706281662,-23.52464711223269,-16.695273914416685,8.160518247477505,21.21,0.65,74235.0,2275.0,0.0004957551346418121,0.0006829549162697272
1151,-76.67872914712534,42.48884943353631,2400,Pond,0.0185875000121692,0.0239624998842676,0.0150791666625688,4.986274052498629e-05,-3.863431553933575e-05,0.0662708326708525,0.0995041659722725,0.0454791668647279,0.0486500003995994,0.0476333331316709,3.87323298885652e-05,-3.483360114842071e-05,0.0789916673675179,0.0837416664386789,0.0217979166191071,0.0313187499220172,0.0272333335597068,5.598856372065105e-05,-4.33961304982707e-05,0.0847458334950109,0.0959333333497246,-20.932482370562077,-14.5442845056144,7.783224016336037,21.21,0.65,50904.0,1560.0,0.00033994637804009975,0.00046831194258495584
1152,-76.66132503709156,42.493118676924105,1500,Pond,0.0119461540777522,0.014269230600733,0.0076461539317208,6.730588043305594e-05,-6.513953681300896e-05,0.0653615378989623,0.0793384611606597,0.0313000002732643,0.0393615385087636,0.0403576928835648,5.335165909715355e-05,-4.401603935268493e-05,0.0875153839588165,0.0931346158568675,0.0167269228885953,0.0255923074885056,0.0234269231844406,5.96572491094076e-05,-4.590551543515176e-05,0.0814076928565135,0.0908923068871865,-23.21504545512738,-17.496049059205003,7.313220387090301,21.21,0.65,31815.0,975.0,0.00021246648627506234,0.0002926949641155974
1153,-76.64243132782062,42.49298863509249,700,Pond,0.0326142852593745,0.0328428569648947,0.0144857140923185,6.166092966200917e-05,-6.074122471285851e-05,0.1329000001507146,0.1264285721949168,0.0337000004947185,0.0418714295540537,0.0397571431738989,5.561903162742965e-05,-4.59259348904847e-05,0.1297142856887408,0.1590000050408499,0.0488142850143568,0.0896499987159456,0.0566999997411455,6.662048794428952e-05,-4.862543106095733e-05,0.2370499968528747,0.1540214249065944,-18.1579111136808,-13.112686971713725,6.551080335043404,35.18,2.28,24626.0,1595.9999999999998,0.00016445700741818907,0.0004791191412599932
1154,-76.63572105523798,42.49070719945028,1800,Pond,0.0135722221392724,0.0220222222722238,0.012516666850489,7.567880432664727e-05,-6.432633401547921e-05,0.109661109952463,0.1171277769737773,0.0436083332945903,0.0550166664438115,0.047927777800295,4.600362727716048e-05,-3.7870694035922905e-05,0.1298444440795315,0.1341972202062606,0.0263833335290352,0.0388055559661653,0.0334916669461462,5.774523358720924e-05,-4.598015503789712e-05,0.1147999978727764,0.1297277799910969,-22.42951109848255,-15.722164585241549,7.495541943884256,21.21,0.65,38178.0,1170.0,0.00025495978353007483,0.00035123395693871686
1155,-76.62467676788373,42.4916665366565,4400,Pond,0.0180386364015496,0.0168636364449577,0.0088386363296938,6.052978460502345e-05,-5.742605811643774e-05,0.0734613639810545,0.0827227263626727,0.0221056818157773,0.0271477272141386,0.0241693183356388,4.092367267234791e-05,-3.245596570360993e-05,0.0620613639158281,0.081023863770745,0.0179613635621287,0.0278727273795415,0.0247852274386042,6.071574857328828e-05,-4.5028610946412137e-05,0.0851693183014338,0.0784852272746237,-23.3088875325187,-16.72501692698631,8.389359819906353,21.21,0.65,93324.0,2860.0,0.0006232350264068496,0.0008585718947390857
1156,-76.63274839492198,42.49087042275029,3400,Pond,0.0248029412811293,0.0347705886644475,0.0187323529766324,4.398707251846859e-05,-3.328065146407051e-05,0.0858147053924553,0.0957941178451566,0.0511941178975736,0.0703176469268167,0.0575455882970024,3.3836461197471875e-05,-1.916837723737284e-05,0.1130514703691005,0.1031838230350438,0.0341485293910783,0.0464132351472097,0.0354352938559125,4.025733147393432e-05,-2.8735634915017946e-05,0.1023926474153995,0.1095764711499214,-23.631592031332644,-17.790069707656034,8.131530710604252,21.21,0.65,72114.0,2210.0,0.00048159070222347463,0.0006634419186620208
1157,-76.62921326006858,42.49088738783768,1900,Pond,0.0465421049218428,0.0735684215630355,0.0389631576836109,6.195715870585685e-05,-4.397747953158901e-05,0.1728210515881839,0.1463210527834139,0.0324815791100263,0.0440921048192601,0.0373394744176613,4.9524098453969744e-05,-3.719981003469959e-05,0.1067289480645405,0.1211394734288516,0.0451368416022313,0.0727789472592504,0.0496605260199622,5.796339610242285e-05,-4.094957339954195e-05,0.1774289482518246,0.1577999999648646,-20.257876212872738,-14.707678788807838,7.549609165154532,21.21,0.65,40299.0,1235.0,0.0002691242159484123,0.0003707469545464234
1158,-76.61442699049196,42.48998954535109,3000,Pond,0.0157846155433127,0.024405769430674,0.0132519230604744,4.746601203246078e-05,-2.8042866032452505e-05,0.0557711536351304,0.0850403844737089,0.044544231146574,0.0528557691723108,0.0422711540013551,3.615468526382197e-05,-2.779592278574665e-05,0.0898442302758877,0.1269519240237199,0.0262346153075878,0.0379903846635268,0.0314423078671097,4.891941674801413e-05,-3.434843627194194e-05,0.0905249998546563,0.0981211536205731,-22.044226908171957,-16.181378802018486,8.006367567650246,21.21,0.65,63630.0,1950.0,0.0004249329725501247,0.0005853899282311948
1159,-76.61101239428422,42.48745330186559,1800,Pond,0.0242833332676026,0.0259666671045124,0.0180111112486985,5.186631986159935e-05,-4.913698527767944e-05,0.0873055555340316,0.114405554615789,0.0391833335161209,0.0435305558558967,0.0406388886686828,3.1643094492513533e-05,-2.7489191426058016e-05,0.0804444447987609,0.1002138877908388,0.0303083334325088,0.039983333605859,0.0351861115131113,4.960478690918535e-05,-4.0782620393050216e-05,0.0983083343340291,0.1159777773751152,-21.63087992880519,-13.000990335230783,7.495541943884256,21.21,0.65,38178.0,1170.0,0.00025495978353007483,0.00035123395693871686
1160,-76.58937534120547,42.49012145585859,1900,Pond,0.0233342106405057,0.0371657892277366,0.0172578947324501,4.007769673894233e-05,-1.8904162785522777e-05,0.0740236832123053,0.0764052636529269,0.0278447367446987,0.0398078943161588,0.0320736843308335,4.311590237193741e-05,-2.597351086526607e-05,0.0761105251547537,0.1022105271878995,0.0276526316608253,0.0453684208424467,0.0330631581968382,4.931970493328807e-05,-2.9776487951350743e-05,0.0913789470336939,0.0808210521936416,-15.897190990461318,-11.29212675285776,7.549609165154532,21.21,0.65,40299.0,1235.0,0.0002691242159484123,0.0003707469545464234
1161,-76.59525694232886,42.48774608610634,2700,Pond,0.0172703704900211,0.0242703704301405,0.0139814814276717,6.122810548361115e-05,-4.785713314992824e-05,0.0804888895816273,0.0964333326728255,0.033112962902696,0.0484185182937869,0.0361962964827263,5.061774801881121e-05,-3.5255366027639764e-05,0.1029629634210357,0.1161055551082999,0.0253351852297782,0.0385629625094157,0.0307092592810039,5.850065038733495e-05,-4.361230956554344e-05,0.1128370374165199,0.1075185178606598,-22.565996479749465,-15.696936521878454,7.90100705199242,21.21,0.65,57267.0,1755.0,0.0003824396752951122,0.0005268509354080754
1162,-76.58312249947096,42.49323605678789,2500,Pond,0.0214719999581575,0.0302119999378919,0.0166180002875626,6.824441719800233e-05,-5.789730741526e-05,0.1290500003099441,0.099333997964859,0.0337919998914003,0.0470020003616809,0.0354760000109672,4.85980833764188e-05,-2.9789505315420684e-05,0.0889319993555545,0.1253799983859062,0.0239260000735521,0.0444200003147125,0.0315659999102354,7.03094361233525e-05,-5.0451037823222576e-05,0.1431760013103485,0.0984299993515014,-16.150768623988228,-10.42224853865303,7.824046010856292,21.21,0.65,53025.0,1625.0,0.0003541108104584372,0.0004878249401926623
